gameId,b_towerKills,b_baronKills,b_dragonKills,b_riftHeraldKills,r_towerKills,r_baronKills,r_dragonKills,r_riftHeraldKills,b_kills,b_deaths,b_assists,r_kills,r_deaths,r_assists,b_avgLevel,b_totalGold,b_totalVisionScore,b_totalDamageDealt,b_totalHeal,b_totalDamageTaken,r_avgLevel,r_totalGold,r_totalVisionScore,r_totalDamageDealt,r_totalHeal,r_totalDamageTaken,b_win,r_win
3412727242,9,1,3,1,5,0,1,1,28,21,38,21,28,30,14.8,59143,130,685376,37479,105739,13.6,50033,107,507053,25865,112552,1,0
3387791249,5,0,4,0,9,2,2,1,30,47,64,47,30,83,16.4,66128,160,814090,34764,157196,17.4,76664,247,853550,51691,180292,0,1
3386022539,9,2,1,0,4,0,4,1,31,19,44,19,31,23,17.8,79927,227,1037728,95134,163856,17.0,65515,181,1048032,84377,205188,1,0
3431067317,5,0,1,0,1,0,1,2,31,12,45,12,31,15,12.6,43285,57,368159,12077,62461,11.0,35010,73,323831,17716,84944,1,0
3373273722,11,2,2,1,1,0,3,0,31,22,44,22,31,45,15.6,61082,131,642464,24940,97715,14.2,46997,73,478676,40629,129145,1,0
3372086834,4,0,0,1,4,1,4,0,21,33,33,33,21,72,12.2,45838,104,421447,14272,95625,13.8,51782,100,453357,22824,88774,0,1
3426274585,11,2,3,1,4,0,3,0,36,40,55,40,37,61,17.4,77829,263,1020376,70930,190022,17.4,73411,138,1024173,35710,176992,1,0
3360508292,1,0,1,0,11,1,3,0,8,22,8,22,8,37,13.6,43310,105,512657,20854,118075,15.0,55180,177,687943,24917,79333,0,1
3294615326,8,1,2,0,9,1,3,1,47,38,66,38,47,40,17.4,72392,121,798690,40057,152332,15.6,64746,123,616824,31180,156246,1,0
3304137775,9,0,5,0,6,3,2,1,53,61,67,61,53,108,17.2,85132,181,1021044,30151,218195,18.0,93161,124,1085836,98165,236727,0,1
3421986979,3,0,0,2,9,1,4,0,16,26,26,26,16,43,14.0,51592,142,638543,25145,110162,15.2,58991,125,748173,30568,82031,0,1
3438665631,4,0,0,2,8,0,4,0,22,33,27,33,22,51,13.2,49290,110,488465,23056,123002,14.4,54494,138,571844,21946,84628,0,1
3423034236,8,1,4,1,2,0,0,1,32,24,49,24,32,23,14.2,55606,132,555682,22348,83463,13.2,46765,124,507848,27083,101931,1,0
3429162790,1,0,0,0,11,0,4,2,14,25,18,25,14,25,12.6,39162,68,408722,13632,84779,13.6,50598,93,645560,28158,85502,0,1
3431758860,0,0,3,0,9,0,2,2,18,31,35,31,18,43,12.0,40572,99,361397,18650,87329,12.6,51190,110,435715,29933,85361,0,1
3410600581,11,1,4,1,6,1,2,1,33,42,48,42,33,73,17.0,73312,209,926773,124522,231578,16.6,68645,216,761261,41254,174199,1,0
3416403549,10,1,5,0,4,0,0,2,34,24,48,24,34,32,16.6,68791,154,816032,40975,122422,15.2,60651,147,692493,49777,138502,1,0
3429647797,11,0,4,0,3,0,0,1,37,21,54,21,38,24,14.0,56425,117,544374,30154,98209,13.0,47913,68,476695,16202,112754,1,0
3375835652,11,0,2,1,3,0,0,0,29,21,38,21,30,17,13.8,53003,100,524342,40728,103442,12.0,42848,62,370208,18103,95206,1,0
3433862187,2,0,0,1,11,0,3,1,17,28,23,28,17,33,12.0,38236,62,350805,12485,80033,12.6,46367,80,431314,33811,82816,0,1
3417474352,6,0,4,1,2,0,1,0,42,23,44,23,42,28,14.8,59046,126,680917,37354,110747,13.6,48466,116,537414,26577,111690,1,0
3401742304,2,0,1,1,5,1,2,1,11,29,13,29,11,39,11.8,38097,60,363550,17627,85234,13.2,46523,77,460411,27987,74181,0,1
3414510856,3,0,3,2,7,0,2,0,31,33,48,33,31,39,14.4,55611,83,564697,43991,133056,15.4,59945,143,676349,33001,120797,0,1
3378966247,4,0,2,1,5,0,2,1,23,23,38,22,23,28,14.2,50791,69,574691,41118,117104,13.8,47739,84,563292,24781,94427,1,0
3431266432,6,0,2,1,6,2,2,0,45,42,32,41,45,64,16.0,73963,163,826260,34422,152120,17.4,71035,160,787670,22432,119815,0,1
3408870201,5,0,4,0,10,2,2,1,52,61,75,60,52,99,17.0,77031,136,792043,33144,203561,17.8,88971,165,988387,51228,201786,0,1
3428535473,10,0,1,1,2,0,1,0,33,21,35,21,33,23,12.2,47298,68,374352,18163,66964,11.2,36265,71,284291,10079,85778,1,0
3417460536,3,0,3,1,9,1,1,1,22,49,27,49,22,55,14.2,50489,76,575196,36147,131562,15.2,59854,81,548134,28051,107090,0,1
3427170268,3,0,3,1,11,0,2,1,23,32,33,32,24,35,13.8,48560,105,504451,22381,108780,15.6,62182,121,776062,19527,103888,0,1
3208069101,1,0,0,0,11,0,4,1,28,40,38,40,29,48,13.8,48497,111,394793,16214,114316,14.8,62637,154,589331,22385,105311,0,1
3415505823,11,1,4,2,5,0,1,0,47,34,80,34,47,48,15.8,68461,152,703375,48094,128313,15.6,62769,133,630654,30535,166435,1,0
3412135520,4,0,0,0,8,0,4,1,29,46,41,46,29,79,15.0,57795,127,634818,23482,133957,15.8,62475,131,593414,34406,129828,0,1
3411545330,7,0,2,2,0,0,0,0,35,10,22,10,35,11,11.6,41372,48,353309,13525,54001,10.0,28306,57,238389,11375,69305,1,0
3429588294,11,2,4,2,1,0,2,0,43,34,73,33,43,49,17.6,80601,181,1025577,129136,229748,16.8,67084,169,919910,47528,184120,1,0
3398396298,2,0,0,0,9,1,4,2,24,36,43,36,24,49,14.0,54810,158,632165,42593,137196,15.8,62186,160,689170,51866,130621,0,1
3438580977,5,1,3,1,3,0,1,0,32,24,58,24,32,45,14.6,56632,168,541614,34972,98754,13.4,50052,154,508220,16001,95747,1,0
3424241380,5,0,3,0,7,1,3,2,44,42,70,42,44,92,16.4,69601,179,750934,61813,175334,17.6,72818,174,770005,35475,157052,0,1
3425833239,10,1,3,0,4,0,1,1,39,18,71,18,40,24,14.6,58180,112,530211,40617,111509,13.0,46332,101,503256,13366,106382,1,0
3419841392,1,0,0,1,6,1,4,1,19,23,33,23,19,35,13.0,43509,106,458485,22198,95178,14.4,50283,121,559889,39489,100242,0,1
3421519129,7,1,2,0,10,1,4,2,30,35,48,35,30,62,16.8,69814,151,970938,32300,149371,17.0,72368,163,949008,65471,146876,0,1
3423547873,11,0,4,0,3,0,0,0,37,30,31,30,37,46,15.0,57614,107,598790,59104,126759,14.0,50321,43,471855,20828,108921,1,0
3433256281,4,0,3,1,10,1,2,0,42,46,63,46,42,68,16.8,70804,157,883300,65725,179097,17.0,74362,137,796755,33810,167528,0,1
3418968674,9,0,3,0,2,1,1,0,31,16,56,16,31,29,13.6,50975,129,470744,36622,84728,12.6,43462,98,405808,20435,103384,1,0
3399972659,5,0,2,1,7,1,2,0,27,30,35,30,28,58,12.8,51789,124,470402,23920,102805,13.8,51945,99,456707,31378,102319,0,1
3374492344,10,1,4,0,5,0,2,1,42,37,49,37,42,48,17.2,71875,136,778858,53516,167091,16.8,69550,166,823712,51512,165804,1,0
3395828528,4,0,3,0,8,1,2,1,41,30,81,30,41,31,15.2,61227,172,619268,31780,132232,15.2,63645,148,668504,34181,164287,0,1
3426064171,3,0,2,0,7,1,2,1,15,24,19,24,15,36,13.6,45145,116,493801,24111,96010,15.0,52799,135,644504,52236,102515,0,1
3417733224,10,0,4,1,2,0,1,1,42,17,43,17,42,16,14.6,56876,79,616249,29850,92203,13.0,41901,51,473647,10896,117191,1,0
3432038615,0,0,0,1,10,0,3,1,14,36,12,36,14,52,11.0,33205,37,270194,20872,89351,13.4,48800,39,456587,14867,62076,0,1
3434643283,6,0,1,2,6,1,5,0,44,51,95,51,44,87,16.4,68669,181,675510,59842,197087,17.6,77003,171,829872,68432,198292,0,1
3264405782,10,0,4,0,4,1,0,1,36,16,54,16,36,22,14.4,56075,97,644414,31358,90056,12.6,42940,88,408899,9113,96854,1,0
3330141828,9,0,5,1,1,0,0,1,46,20,42,20,46,17,16.0,66295,112,763068,40541,121100,14.4,50639,88,608423,16712,141217,1,0
3430856621,9,0,4,1,4,0,0,0,39,18,73,18,39,19,14.4,56865,91,565219,38820,100134,13.2,45782,94,479428,19650,121528,1,0
3431272286,4,0,0,0,10,0,4,2,18,27,31,27,18,38,12.8,44924,74,505397,23046,92402,13.6,51153,90,507730,38486,88190,0,1
3438701516,4,0,2,0,9,1,3,2,36,44,45,44,36,85,15.0,60150,114,672837,32485,156386,15.8,65639,115,572870,28084,142400,0,1
3417217453,7,0,2,1,6,0,3,0,41,43,63,43,42,44,16.2,65447,121,677830,32621,132890,15.0,62309,118,616054,40517,161566,1,0
2809273044,7,0,1,1,4,0,2,0,29,34,37,34,29,38,13.0,50523,65,460648,19756,96756,13.2,47839,107,412701,30178,111314,1,0
2909760883,2,0,1,0,5,0,2,0,19,36,20,35,20,43,13.8,44746,148,437832,11096,95679,15.4,58050,142,633291,16774,93013,0,1
3036714980,9,0,1,0,3,0,3,1,42,16,64,16,42,17,14.6,55853,100,520272,10997,83373,13.6,45343,87,474594,22964,116603,1,0
3118992092,3,0,0,0,10,2,3,1,24,37,34,37,24,32,14.6,52418,119,568050,20448,105669,15.8,61634,133,634295,23126,111360,0,1
3399233776,4,0,0,2,10,1,4,0,28,44,42,44,29,55,13.8,53475,132,552580,21081,116193,16.0,64767,109,624094,33861,137417,0,1
3395804050,4,0,2,1,8,2,3,1,30,45,48,44,30,48,15.2,61768,92,720049,27184,163860,15.4,70478,77,794057,57914,167215,0,1
3387572798,5,0,2,0,9,0,4,2,28,54,35,54,28,79,16.2,66234,132,878433,49183,183181,17.2,75598,152,872363,46130,141133,0,1
3425961907,11,0,0,1,0,0,3,1,26,13,30,13,26,14,11.6,43397,63,424704,22293,64502,10.0,30895,64,259736,8981,60502,1,0
3327256509,10,0,2,1,0,0,0,0,22,6,24,6,22,6,11.6,40486,85,378306,10731,51752,10.6,27696,46,291321,8998,58827,1,0
3073173057,1,0,0,0,11,0,3,1,19,47,32,47,19,74,14.4,49621,95,495407,18080,128971,15.6,63924,104,614849,37016,111588,0,1
3401487006,7,1,2,2,1,0,1,0,28,22,39,21,28,27,13.0,48736,100,432167,16544,78780,12.2,41110,95,406810,20138,94210,1,0
3398450330,4,0,1,0,9,2,5,1,31,41,48,41,31,48,15.8,63092,139,700862,34228,141870,17.2,74708,183,828086,62612,164553,0,1
3425400689,8,1,3,0,4,0,2,2,38,29,67,29,38,40,15.0,61148,131,589968,29294,103643,13.4,51801,115,485625,22984,116373,1,0
3434924941,5,0,1,1,9,1,4,1,17,28,22,28,17,41,14.2,53842,107,634351,23635,118016,15.4,61379,113,750509,33240,95302,0,1
3437098145,8,0,3,0,4,1,3,1,36,27,53,27,36,44,16.2,68419,182,803925,23704,112635,15.0,59890,166,632008,24558,134924,1,0
3435125413,8,0,1,2,2,0,1,0,33,20,47,20,33,25,12.6,46846,78,394948,21211,84010,11.4,38632,77,320548,7095,86609,1,0
3316923571,4,0,0,0,11,1,5,2,32,42,49,42,32,53,15.0,54915,67,602108,20263,136741,16.8,64530,123,691043,42112,126176,0,1
3326608767,8,1,2,1,3,0,1,0,31,13,42,13,31,19,15.0,52067,78,523633,24256,95221,13.2,44142,83,501809,37132,96300,1,0
3415115220,4,0,2,1,9,2,4,1,26,27,35,27,26,49,16.0,67333,209,998864,37341,147838,16.2,68492,213,894965,38461,135064,0,1
3414357342,0,0,0,0,10,0,3,2,7,21,5,21,7,20,10.6,29568,67,264036,7808,58479,12.6,42706,76,450586,19174,57529,0,1
3340358290,7,1,4,2,8,2,3,0,51,60,75,60,51,117,17.8,88446,219,1147812,63931,236432,18.0,92356,254,1056965,79352,236552,0,1
3335566375,5,0,2,2,1,0,0,0,17,14,20,14,17,13,12.0,39366,72,399303,15990,61348,10.2,31263,48,273444,10806,52255,1,0
3362781237,0,0,0,0,9,1,3,2,10,26,9,26,10,17,11.0,32344,34,296159,4765,69357,13.0,47002,89,486179,18318,62466,0,1
3431331302,8,1,4,2,3,0,1,0,30,20,63,20,30,40,15.8,61999,131,688703,47994,120820,14.2,53199,157,631051,22510,121469,1,0
3433751256,1,0,1,0,10,1,3,2,22,39,43,39,22,62,14.2,50769,128,501861,26730,108937,15.0,62135,138,618064,28238,95577,0,1
3437571759,10,1,5,1,4,0,1,1,30,34,33,34,30,52,17.0,69762,167,847114,32817,109184,16.0,64183,196,763604,53913,131843,1,0
3383667306,0,0,1,0,9,1,3,2,16,33,19,33,16,47,11.6,37748,82,280579,23238,99246,13.2,50509,79,398312,26940,84399,0,1
3421704369,3,0,1,1,9,1,4,0,16,30,25,30,16,67,13.6,48760,137,517072,28424,105792,15.4,57927,114,575013,43904,102517,0,1
3404983473,0,0,0,0,9,0,4,1,8,33,9,33,8,40,12.2,35615,79,377572,15553,95737,13.4,48074,88,508387,30315,79331,0,1
3392548137,8,0,2,0,7,1,4,0,44,30,57,30,44,33,15.8,66292,125,780854,28356,124471,16.8,64411,155,775804,53529,189261,0,1
3295677140,10,1,4,1,1,0,0,0,24,18,31,18,24,21,14.0,50632,75,572784,32323,102289,12.8,41069,74,403084,23844,89513,1,0
3413670658,8,0,3,0,1,0,1,1,45,24,29,24,46,28,15.0,56819,94,599585,27377,112545,13.6,44934,89,420178,19521,109531,1,0
3430670721,7,0,3,2,1,0,0,0,29,17,30,17,30,26,12.0,41068,91,367927,13634,58956,11.2,35797,55,285047,9174,71049,1,0
3435968030,9,1,3,1,0,0,0,1,34,17,22,16,34,30,13.0,47441,47,465148,20478,83273,11.6,34946,30,279187,24824,93881,1,0
3333605055,5,0,3,2,0,0,0,0,27,13,37,13,27,20,11.4,40566,59,339781,13205,54857,10.6,30392,33,247066,12098,70102,1,0
3433633017,5,1,3,2,1,0,1,0,36,18,46,18,36,27,14.0,54269,102,532738,26931,81694,12.8,41185,65,402989,24176,112206,1,0
3389593860,6,0,3,0,6,1,3,1,42,44,67,44,42,100,14.4,63495,176,555827,31723,174736,16.0,66428,169,639480,37484,162128,0,1
3382682536,0,0,2,1,9,0,1,0,10,21,8,21,10,27,10.8,29656,64,271183,26026,86334,12.2,40866,60,368363,35534,81750,0,1
3428550174,2,0,0,0,9,0,4,2,21,42,25,42,21,63,12.0,42310,94,392945,13711,103533,13.8,61851,94,471227,29658,100322,0,1
3323792179,3,0,0,0,10,1,4,2,22,34,30,34,22,45,13.2,48452,85,470621,18275,105128,15.2,58527,143,686656,28588,83661,0,1
3422833550,11,1,3,0,2,0,1,1,36,25,43,25,36,29,16.0,66109,169,777298,41709,135938,14.6,54598,121,633315,14205,127184,1,0
3424479540,8,2,4,2,1,0,0,0,40,22,45,22,40,31,15.6,61080,142,645555,41998,113526,13.6,45691,90,462567,29994,116702,1,0
3423885924,5,0,1,1,10,1,4,1,33,38,37,38,33,53,14.8,58249,134,671776,37452,126222,15.4,61571,124,601652,19141,130023,0,1
3424465823,5,0,1,0,10,1,4,1,37,39,53,39,37,48,14.8,60795,138,601294,28577,127477,16.0,69999,124,688260,51417,145955,0,1
3424502934,0,0,0,0,8,1,4,2,17,37,17,37,17,46,12.0,37886,78,317814,25114,85474,13.8,52520,123,505897,21164,89113,0,1
3433581165,11,1,3,2,3,0,1,0,47,22,51,22,47,34,14.6,59274,112,580068,23713,89401,13.8,49120,86,525934,22833,116165,1,0
3426986434,11,0,3,1,1,0,0,0,38,16,52,16,38,18,13.6,52809,91,512155,37277,89028,12.4,41662,59,398260,27856,120620,1,0
3431099087,0,0,0,0,10,0,2,2,14,30,10,30,15,32,11.6,30475,29,228241,15014,78323,12.0,44849,79,424219,22763,67176,0,1
3425191870,3,0,1,1,7,0,4,0,41,47,46,46,41,76,14.6,58052,81,545946,24963,145058,14.6,61269,116,524905,43427,137339,0,1
3425106985,0,0,0,0,11,1,3,1,9,29,10,29,9,30,10.4,28874,46,246954,7600,75316,12.4,47388,72,432083,22217,64552,0,1
3434750481,11,1,3,1,7,0,2,0,25,29,33,29,25,54,16.4,65909,161,813056,65345,149216,16.2,65160,156,866479,28263,135549,1,0
3433619593,11,1,4,2,3,0,0,0,36,25,31,24,36,35,15.8,60962,104,709968,35805,134470,14.6,49489,73,554867,26813,111911,1,0
3425759254,6,1,4,0,4,0,0,2,20,16,32,16,20,10,13.6,48577,93,520691,45124,91425,12.2,43845,71,491910,18808,76463,1,0
3299264117,9,1,3,0,7,0,4,1,34,37,51,37,34,63,17.4,72588,182,950787,55993,209747,17.0,72022,178,896342,67320,209071,1,0
3328644346,2,0,1,0,8,0,4,1,29,52,40,51,29,63,14.8,50700,96,422606,35554,153190,15.8,61282,116,582876,41659,140082,0,1
3401361198,5,0,2,1,0,0,1,1,26,19,34,19,26,34,13.0,47504,95,440613,26244,87410,12.0,38684,70,354824,22356,90371,1,0
3373868770,5,0,2,1,8,1,3,0,26,43,48,43,26,66,15.2,61814,200,745485,26323,149974,17.2,71612,218,885746,63642,159861,0,1
3409456877,6,0,1,0,3,0,2,2,33,20,40,20,33,22,14.6,53856,106,601061,34539,100562,13.8,47031,101,531554,22316,105435,1,0
3418130497,11,1,4,0,1,0,1,1,39,34,56,34,39,59,15.4,64474,110,638835,45144,129632,15.2,58032,106,576024,31023,134026,1,0
3356186165,9,0,2,1,1,0,1,0,39,24,40,24,39,30,15.2,60405,131,641527,48446,107831,13.4,46487,117,454080,42763,126022,1,0
3364230113,10,1,3,0,0,0,1,0,38,20,35,20,38,31,14.8,59206,134,605284,42476,124006,13.8,47565,79,486042,31895,127124,1,0
3404186890,5,0,1,0,10,1,4,2,35,55,51,55,35,72,15.0,59566,154,590709,17766,148280,16.0,69699,141,678840,39537,151959,0,1
3385403294,1,0,1,0,5,0,2,2,25,33,25,33,25,33,11.2,35726,57,304487,13113,76922,12.0,43775,69,333317,24178,85634,0,1
3434464429,1,0,1,0,6,0,2,2,12,25,20,24,12,29,11.4,34789,94,338152,17780,71085,12.4,42244,95,407936,35706,81813,0,1
3341162001,0,0,1,0,4,0,2,0,10,28,8,28,10,31,11.8,35248,107,350886,16141,74355,13.4,45710,134,465853,15185,70494,0,1
3405813653,0,0,1,0,9,0,2,2,18,25,22,25,19,34,12.6,40744,107,398913,19516,92130,13.4,49701,94,510630,30138,82809,0,1
3419914322,9,2,3,0,6,0,3,2,33,37,59,36,33,44,16.8,69515,183,799435,21523,126025,15.8,64428,183,744123,42030,138498,1,0
3427961568,9,1,1,1,1,0,3,1,39,11,62,11,39,19,13.8,54455,124,515468,26310,77311,12.6,40090,84,389369,14952,108747,1,0
3410145670,6,0,3,1,6,1,1,1,20,31,27,31,20,50,13.4,53013,161,580025,26585,119296,15.0,57032,140,545915,23912,92162,0,1
3434454715,4,0,3,2,11,2,1,0,29,32,45,32,29,43,15.2,55501,142,633095,42138,127966,15.6,61994,155,648957,23711,120013,0,1
3419728342,6,0,1,1,1,0,0,0,15,8,14,8,15,5,11.4,36905,98,347723,12152,52396,10.6,29805,57,258847,14435,48878,1,0
3429929705,10,1,4,1,2,0,1,0,38,22,69,22,38,34,15.4,62691,155,723278,54287,130876,13.6,48141,135,515959,22555,119904,1,0
3363468705,4,0,1,2,7,0,3,0,31,39,21,39,31,63,13.8,51493,98,505291,20436,129945,15.0,57025,154,503153,30133,111795,0,1
3397609095,1,0,0,0,11,2,4,0,29,31,65,31,29,59,15.0,56324,99,607337,51402,156747,15.6,63418,152,691904,21880,101539,0,1
3350842857,10,1,3,1,3,0,2,0,39,19,51,19,39,37,14.8,61742,112,672716,22213,111673,13.6,48895,99,505187,31439,115653,1,0
3350776960,5,0,1,2,9,1,3,0,26,43,25,43,27,54,13.8,53660,101,530654,48637,146227,16.4,67122,108,721084,37126,126782,0,1
3349988322,7,0,3,1,1,0,0,1,28,22,23,22,28,22,14.0,54966,124,656209,36628,100246,13.8,48117,83,539212,17127,94380,1,0
3132670562,1,0,2,1,3,0,0,0,12,34,11,34,12,28,10.6,31366,82,286666,9526,71799,12.0,43295,68,327247,15227,67372,0,1
3429252811,3,0,1,2,7,1,2,0,12,25,16,25,13,48,11.4,38743,116,369317,22576,83303,12.6,47736,114,467117,35795,86143,0,1
3432037260,7,1,4,1,3,0,0,1,24,10,42,9,24,12,12.8,47345,98,499375,15077,60201,11.6,39318,103,364351,15029,83053,1,0
3412977614,6,1,2,1,3,0,0,0,34,21,49,21,34,31,13.4,52338,145,474308,28018,83380,12.0,43718,96,402316,14108,83664,1,0
3428795705,2,0,3,0,10,1,2,1,28,40,50,40,28,50,14.6,55032,200,614751,37121,138614,16.4,69614,215,818641,28397,127431,0,1
3383101585,3,0,1,0,5,1,3,0,8,24,8,24,8,34,12.8,44140,138,578088,30083,101801,14.8,52408,132,575232,28797,83699,0,1
3419754000,3,0,0,1,10,1,4,1,17,36,28,36,17,68,12.6,44974,112,457474,49464,116136,14.4,57917,145,525542,51984,109263,0,1
3429316038,8,2,4,1,9,0,4,1,39,43,57,43,39,61,17.6,88301,261,1116761,47452,181991,18.0,92041,210,1464930,87240,218278,0,1
3408685391,2,1,1,1,7,0,4,0,20,56,37,56,20,94,13.6,50507,84,468477,31920,145636,14.4,61777,121,568576,37766,123983,0,1
3420001215,9,0,2,2,1,0,0,0,27,15,28,15,28,14,11.4,42615,62,386471,11681,50742,10.6,33757,60,253922,15560,71055,1,0
3402787615,8,0,3,1,0,0,0,0,22,6,30,6,22,2,12.4,42183,67,389593,30152,62247,9.6,28200,49,272058,7815,51939,1,0
3420175098,5,0,1,0,11,1,3,1,35,37,42,37,35,34,15.6,61341,79,705757,29521,135686,16.6,66679,141,741484,47320,160653,0,1
3407611876,9,0,4,1,3,1,1,1,36,21,67,21,37,44,16.8,69058,129,833090,51301,120559,16.0,62376,142,807490,20777,138036,1,0
3398936543,0,0,1,0,9,1,3,1,24,44,21,44,24,41,11.6,38203,78,285247,9765,99464,13.6,55307,88,470560,35814,93134,0,1
3415179319,10,0,6,0,5,0,1,1,52,26,78,26,52,31,18.0,83727,148,1171444,55963,177179,16.8,71242,152,912414,54478,226400,1,0
3251353864,6,0,1,1,1,0,1,0,35,16,34,16,35,17,12.4,45643,52,375513,13495,63443,11.2,35535,76,285857,20098,74825,1,0
3273757932,11,0,3,2,1,0,1,0,35,20,37,20,35,20,14.4,59048,105,661674,24505,100237,13.2,47140,110,503486,17961,109521,1,0
3328236117,2,0,1,0,11,1,3,1,14,31,20,31,14,48,13.0,43160,103,511389,30566,100980,14.4,55348,131,584244,41093,104778,0,1
3430930447,4,0,3,1,11,1,1,1,14,29,20,29,14,48,12.8,43928,167,486187,27919,90642,13.8,55038,138,582551,24499,86745,0,1
3395904028,7,0,2,0,5,1,3,2,40,40,57,40,41,63,14.6,58363,116,611482,56383,149686,14.2,58494,154,517757,54268,141638,1,0
3425714448,4,1,3,2,0,0,0,0,27,23,35,23,27,33,12.4,43900,93,330110,16688,83160,11.2,37875,65,318807,13347,79789,1,0
3419564003,5,0,3,2,2,0,1,0,32,24,61,24,32,31,14.2,53177,119,563548,16993,93307,13.4,49223,124,532071,15398,96995,1,0
3437338400,8,1,2,2,0,0,1,0,33,14,50,14,33,38,13.2,52369,97,504168,13518,71238,11.6,37075,81,350297,20148,85213,1,0
3407844329,3,0,2,2,9,2,3,0,20,29,43,29,20,64,14.0,50597,119,553128,40654,121563,14.8,59690,163,617365,34502,125062,0,1
3385893301,10,1,3,1,2,0,1,0,48,43,73,43,48,64,15.6,66944,111,654458,43078,138684,15.0,60932,107,621557,28235,139082,1,0
3425515364,10,0,4,1,2,0,1,0,41,24,64,24,41,20,17.0,69235,152,885591,54044,135549,15.8,59691,101,713918,28083,153171,1,0
3435985467,2,0,1,0,6,0,2,1,13,23,20,23,13,24,11.4,35804,58,304994,11805,62466,12.0,41907,66,381751,19650,71661,0,1
3438163992,7,1,4,1,3,0,1,1,39,25,88,25,39,37,15.4,61644,122,602888,52207,130625,14.4,57070,138,640894,54833,180863,1,0
3428175146,9,0,3,0,2,1,1,1,39,14,50,14,39,18,14.2,54851,100,531826,31737,94007,13.2,45025,129,438813,20610,114380,1,0
3432389847,9,0,5,1,6,1,2,1,34,29,61,29,35,49,17.6,70397,129,884913,41743,145757,16.4,66574,90,801602,49308,176687,1,0
3435115661,11,0,2,1,1,0,1,0,29,14,42,14,29,15,13.8,51060,114,546994,37861,94650,13.0,41349,77,458040,24199,97500,1,0
3321519310,11,1,3,2,9,1,4,0,36,36,44,36,36,54,17.6,72295,154,932006,32366,143146,18.0,74779,118,960254,40042,151436,0,1
3337689127,2,0,2,0,10,0,1,1,24,33,26,32,24,33,12.0,41415,73,358331,14740,89087,13.0,48978,107,463413,19526,78817,0,1
3411867998,10,0,3,0,4,2,3,2,35,33,53,32,35,65,15.8,66460,146,731803,28774,142527,16.0,64092,120,684462,39616,153414,1,0
3384264340,10,1,3,2,1,0,1,0,33,22,55,22,34,30,15.2,58965,119,594571,42611,116200,14.4,48546,79,542238,35599,113243,1,0
3435931644,10,0,3,2,1,0,0,0,27,10,35,10,27,9,12.4,46024,89,440645,16618,72098,10.8,31247,66,403046,11256,58129,1,0
3424770158,7,1,4,1,8,1,1,1,38,37,70,37,38,41,16.4,64766,122,670887,50713,148533,16.0,66320,136,734208,47566,158918,1,0
3394969381,11,1,1,1,0,0,2,0,37,8,46,8,37,12,13.2,49406,96,436009,25433,77159,11.0,31508,58,302726,11120,83526,1,0
3392284047,3,0,1,1,9,1,4,0,22,39,29,39,22,71,13.6,50422,134,510140,27231,132992,15.8,68736,161,607254,37537,121540,0,1
3431990416,1,0,2,0,10,2,3,1,27,31,56,31,27,31,15.6,56947,128,671076,55636,145547,16.0,66290,156,802394,41634,143202,0,1
3054574070,11,2,3,0,5,0,1,1,44,16,64,16,44,24,15.6,63879,127,649886,32517,92258,13.8,52134,110,580877,13945,109156,1,0
3399432478,10,0,2,2,1,0,2,0,43,26,55,26,43,35,15.6,61361,88,686134,26865,110005,15.0,52508,96,566725,21824,143631,1,0
3438522404,4,0,1,2,10,1,5,0,25,41,34,41,25,52,16.4,64045,172,806198,47627,132523,17.6,72795,175,873238,53198,149298,0,1
3416214007,7,1,2,0,5,0,3,1,30,42,50,41,30,57,16.8,70556,144,889638,56071,180290,17.0,69044,227,856764,55499,165295,1,0
3427754868,0,0,0,0,8,0,3,1,15,30,19,30,15,43,11.4,33232,70,260233,12098,77064,12.8,47281,94,457769,16091,77840,0,1
3428989569,8,1,4,0,1,0,2,0,43,32,61,32,43,50,16.6,68990,213,743390,46416,130847,15.0,60690,162,636654,59882,193732,1,0
3409341804,6,1,0,1,4,1,5,1,29,36,41,36,29,69,15.4,64246,210,679959,29871,128177,16.8,70132,189,752453,49056,133850,0,1
3324218340,8,0,2,0,1,0,0,0,39,25,51,25,39,41,13.4,52065,93,448853,17999,83145,12.0,42236,60,471726,12077,86537,1,0
3288541461,1,0,0,0,11,1,3,2,15,35,24,35,15,48,11.6,37871,54,339279,19524,91108,13.4,56488,125,534923,31724,83231,0,1
3434423571,10,1,3,2,6,0,1,0,30,39,46,38,30,55,16.4,69055,164,810597,25957,132286,16.4,68221,152,792644,32225,125345,1,0
3436939351,3,0,1,0,10,1,4,1,31,42,44,42,31,61,15.8,61438,134,664193,34697,167062,17.0,71060,182,931479,57925,146244,0,1
3411686862,6,0,1,1,0,0,1,0,26,9,27,9,26,10,12.2,43604,75,426389,37787,69378,10.8,32818,65,260153,16525,71782,1,0
3410228080,1,0,2,0,11,0,1,1,22,42,35,42,22,49,12.6,42564,95,390868,15059,111683,14.0,56843,117,546903,50104,111042,0,1
3412882517,7,0,2,2,0,0,1,0,28,21,44,21,28,33,12.8,48138,109,430841,18673,80739,12.2,42092,105,396071,24228,87805,1,0
3420140784,3,0,2,0,10,1,3,2,26,33,45,33,27,66,14.6,53797,157,570366,61647,141859,15.4,63847,174,638530,44684,126061,0,1
