gameId,r_summoner1_lane,r_summoner1_championId,r_summoner1_kills,r_summoner1_deaths,r_summoner1_assists,r_summoner1_totalDamageDealt,r_summoner1_totalHeal,r_summoner1_visionScore,r_summoner1_totalDamageTaken,r_summoner1_goldEarned,r_summoner1_champLevel,r_summoner2_lane,r_summoner2_championId,r_summoner2_kills,r_summoner2_deaths,r_summoner2_assists,r_summoner2_totalDamageDealt,r_summoner2_totalHeal,r_summoner2_visionScore,r_summoner2_totalDamageTaken,r_summoner2_goldEarned,r_summoner2_champLevel,r_summoner3_lane,r_summoner3_championId,r_summoner3_kills,r_summoner3_deaths,r_summoner3_assists,r_summoner3_totalDamageDealt,r_summoner3_totalHeal,r_summoner3_visionScore,r_summoner3_totalDamageTaken,r_summoner3_goldEarned,r_summoner3_champLevel,r_summoner4_lane,r_summoner4_championId,r_summoner4_kills,r_summoner4_deaths,r_summoner4_assists,r_summoner4_totalDamageDealt,r_summoner4_totalHeal,r_summoner4_visionScore,r_summoner4_totalDamageTaken,r_summoner4_goldEarned,r_summoner4_champLevel,r_summoner5_lane,r_summoner5_championId,r_summoner5_kills,r_summoner5_deaths,r_summoner5_assists,r_summoner5_totalDamageDealt,r_summoner5_totalHeal,r_summoner5_visionScore,r_summoner5_totalDamageTaken,r_summoner5_goldEarned,r_summoner5_champLevel
3208734376,BOTTOM,Kaisa,12,6,12,145790,4539,14,22565,13645,14,JUNGLE,Zac,7,7,18,117900,34929,18,38505,11020,15,TOP,Garen,9,6,10,92528,3094,21,34177,11836,15,BOTTOM,Lulu,2,7,25,18435,53,87,13601,9223,13,MIDDLE,Zed,15,5,7,187486,1869,36,19184,16335,17
3376786060,JUNGLE,MasterYi,3,7,1,121766,7870,14,24468,8055,12,MIDDLE,Katarina,4,8,2,71524,3500,14,22904,8437,13,BOTTOM,Tristana,8,3,6,116798,3301,12,14887,11323,13,BOTTOM,Lux,1,3,12,42089,162,48,8008,7966,13,TOP,Sett,0,3,0,116410,898,10,16380,8003,13
3362792487,TOP,Tryndamere,8,6,2,181301,8882,12,28305,14061,16,BOTTOM,Zyra,1,7,2,35027,390,52,12369,6299,11,MIDDLE,Katarina,3,13,1,109207,4343,12,26528,9577,13,JUNGLE,Trundle,4,6,2,119710,14038,26,34479,9857,13,BOTTOM,Caitlyn,1,6,3,111500,2656,13,14341,8730,13
3363893993,MIDDLE,Ziggs,5,8,9,192728,4461,18,24186,12575,18,BOTTOM,Braum,1,9,13,33451,2402,67,24223,8929,14,BOTTOM,MissFortune,10,6,10,224518,6682,27,25580,18219,17,JUNGLE,Zac,7,5,5,224074,43570,37,48816,13328,16,TOP,Kled,5,6,5,245282,5725,21,53752,13251,18
3443551366,JUNGLE,Poppy,3,6,8,175243,4555,30,27262,10052,15,MIDDLE,Fizz,3,7,2,71314,1917,17,19864,8279,13,BOTTOM,Lucian,6,9,4,127993,1286,22,16182,9826,14,BOTTOM,Leona,3,5,4,20652,766,29,12936,6204,12,TOP,Akali,9,6,1,96215,4121,15,22841,10026,15
3442957939,TOP,Ornn,4,6,10,90765,1196,12,25321,9186,14,JUNGLE,Hecarim,10,2,4,163275,12217,16,25507,11167,14,MIDDLE,Rumble,3,2,8,79084,1475,10,12580,8874,14,BOTTOM,Sivir,12,2,6,175609,9,23,13031,12589,14,BOTTOM,Yuumi,0,1,22,14485,14159,37,5234,7690,12
3419528534,BOTTOM,Yuumi,1,4,17,14664,12269,30,9544,7416,14,BOTTOM,Tristana,2,5,6,160517,300,13,19663,10235,14,MIDDLE,Fizz,11,10,7,108675,5018,9,34666,13437,15,JUNGLE,LeeSin,10,10,3,150601,6596,29,30721,12055,14,TOP,Olaf,10,7,10,178215,7316,22,36558,14255,16
3202762414,TOP,Teemo,7,11,8,151916,2554,32,28207,12595,17,BOTTOM,Ezreal,9,9,12,213999,2470,16,28380,16826,18,BOTTOM,Velkoz,10,12,16,113741,3472,43,26449,14539,17,JUNGLE,Skarner,5,14,13,176719,12846,29,48187,13181,16,MIDDLE,Lux,4,13,8,134609,311,23,21910,11044,16
3204789981,BOTTOM,Lux,2,4,5,31333,160,36,6519,7660,12,BOTTOM,Jinx,6,3,3,119183,3458,8,11448,10244,13,TOP,Mordekaiser,4,3,3,96098,5423,20,17357,9620,14,JUNGLE,Ekko,3,3,3,169852,13383,29,26073,10897,14,MIDDLE,Heimerdinger,5,4,3,130603,0,17,8924,10939,15
3204648442,JUNGLE,Ekko,19,4,4,152537,15950,20,29857,14223,15,BOTTOM,Ezreal,6,9,2,104026,928,5,14368,10100,14,MIDDLE,Akali,8,1,3,136192,13410,12,23051,11835,16,BOTTOM,Morgana,2,4,18,23482,1448,20,13636,9029,13,TOP,Gnar,6,5,8,115381,2217,11,22556,11471,14
3223607751,JUNGLE,Kindred,10,7,10,193124,13270,21,33641,13329,15,BOTTOM,Caitlyn,8,8,15,119043,3405,12,20930,11905,15,TOP,Darius,25,4,9,160017,12078,16,49252,18094,16,BOTTOM,Braum,2,5,22,26633,4446,52,23226,8483,15,MIDDLE,Galio,6,5,19,125562,4307,25,25544,10324,15
3374368914,BOTTOM,Xayah,7,6,7,141331,3905,23,22569,12337,16,BOTTOM,Brand,5,5,11,66114,4369,29,21218,9049,14,TOP,Urgot,12,2,15,268542,16266,28,36038,18730,18,MIDDLE,Pyke,10,7,11,43880,12580,19,30377,11464,17,JUNGLE,Warwick,17,3,9,163753,23265,11,35184,15695,17
3377857835,BOTTOM,Morgana,3,1,27,41917,3575,65,8050,9691,13,BOTTOM,Caitlyn,20,0,8,143495,2542,11,9749,14225,14,TOP,Gnar,2,1,9,126104,2005,11,12123,9914,15,JUNGLE,Volibear,4,2,10,135874,9674,7,22324,9808,14,MIDDLE,Zed,14,5,3,118917,2011,1,18231,12354,15
3391204195,BOTTOM,Ashe,3,2,4,74452,1486,29,10409,8321,12,BOTTOM,Lux,2,2,6,28065,1122,27,7940,6985,11,MIDDLE,Fizz,13,1,2,63296,3193,12,13788,10529,13,JUNGLE,Ekko,4,1,0,150721,12817,20,21929,9325,13,TOP,Yorick,5,0,2,113550,5724,7,15268,10552,15
3391444937,BOTTOM,Vayne,2,1,2,62130,723,6,6839,7487,11,BOTTOM,Velkoz,2,1,3,33821,411,20,4433,6019,10,TOP,Illaoi,7,2,0,106653,1686,7,10791,10147,13,MIDDLE,Yasuo,5,8,2,68019,1483,10,14104,7312,11,JUNGLE,Rengar,2,2,4,102438,11305,11,19020,7641,11
3307208860,JUNGLE,Amumu,8,3,12,156739,6209,18,25858,12748,16,BOTTOM,Xayah,7,4,12,188402,5419,22,21719,14085,16,BOTTOM,Senna,9,7,15,61272,13531,37,23043,12053,15,TOP,Kayle,4,10,7,136530,10944,16,26764,11623,16,MIDDLE,Lux,11,4,15,130348,4401,22,20639,13021,17
3317290169,MIDDLE,Yasuo,15,9,20,188559,10365,36,37628,18263,18,BOTTOM,Jhin,14,13,16,166636,6756,24,32766,16894,18,TOP,Darius,14,16,20,169289,18135,11,74715,17539,18,JUNGLE,Khazix,11,12,3,232351,14319,24,39550,15096,18,BOTTOM,Ashe,7,10,28,129383,878,72,25264,15047,18
3306381595,MIDDLE,Mordekaiser,15,6,15,139958,15368,15,36878,15694,16,BOTTOM,Lucian,13,5,7,153946,2500,34,19367,13434,14,TOP,Garen,10,4,10,108014,2550,14,22677,13118,16,BOTTOM,Blitzcrank,0,3,13,20731,698,30,14090,7419,12,JUNGLE,Gragas,4,6,14,120242,12360,10,28153,10118,14
3434620516,BOTTOM,Lucian,8,2,4,171932,4868,32,20767,13964,15,BOTTOM,Blitzcrank,1,5,12,23923,3935,72,24189,8499,14,JUNGLE,Amumu,8,7,10,242806,15325,34,34024,14736,18,MIDDLE,Sett,15,6,8,160992,10270,19,52437,16106,17,TOP,Teemo,7,8,5,209568,5574,23,23708,14606,18
3435979129,TOP,Malphite,1,7,4,97703,1662,20,19529,7551,14,BOTTOM,Lux,0,1,9,62831,757,54,11674,7127,13,JUNGLE,Kayn,5,10,8,140572,13118,18,32728,9805,14,BOTTOM,Ezreal,8,1,7,137489,4981,9,16525,12675,15,MIDDLE,Lucian,4,5,4,100223,1868,18,17532,10239,14
3434092634,BOTTOM,Karma,2,9,12,47353,4482,33,18522,8582,13,JUNGLE,Nautilus,2,10,8,107594,8598,11,32175,8506,13,BOTTOM,Aphelios,4,11,10,160719,2206,15,22575,12798,14,MIDDLE,Garen,8,7,6,123459,6264,26,38970,13178,15,TOP,Kayle,12,7,5,158502,6718,18,23659,14517,16
3432415987,BOTTOM,Caitlyn,2,12,6,171194,3360,19,29151,12486,16,JUNGLE,Udyr,8,9,4,235887,12238,42,41531,15538,17,MIDDLE,Swain,9,9,7,246997,20324,26,63113,16694,18,BOTTOM,Yuumi,3,7,11,16075,16805,39,11103,8828,16,TOP,Gangplank,2,5,6,369254,8748,26,30498,15411,18
3419929539,BOTTOM,Shaco,2,4,8,36827,1966,44,11617,7471,11,BOTTOM,Varus,4,3,3,93888,2100,16,8467,9715,13,JUNGLE,Shyvana,2,2,2,204195,13177,13,24756,10481,14,TOP,Nasus,9,2,1,168033,1189,10,28640,13580,16,MIDDLE,Kassadin,3,3,2,65181,6429,13,15604,8608,13
3387975540,JUNGLE,Nunu,1,3,14,98647,15129,17,23733,7696,12,BOTTOM,Leona,2,1,13,21240,373,36,5536,6058,11,TOP,Teemo,2,1,4,81523,1397,29,10318,8638,13,MIDDLE,Sylas,8,0,8,93763,4089,12,11752,8997,12,BOTTOM,Jinx,10,0,4,87328,429,14,3204,9834,11
3430900726,JUNGLE,Amumu,7,4,11,161178,8403,31,26507,13247,16,JUNGLE,Nautilus,2,4,15,70605,3460,39,20090,10559,16,TOP,Teemo,12,6,3,200905,7435,26,24384,16461,18,BOTTOM,Jinx,5,6,10,213231,2162,27,19630,14541,16,MIDDLE,Yasuo,10,9,6,250296,6412,26,28366,16561,18
3039999368,TOP,Renekton,2,6,8,271059,12205,26,45988,17263,18,JUNGLE,Amumu,5,11,18,226695,12999,31,50930,16584,18,MIDDLE,Fizz,15,12,14,212446,12313,40,49991,19388,18,BOTTOM,Lux,3,7,21,75874,7534,95,21368,13477,17,BOTTOM,Ezreal,17,1,12,271935,10777,46,23267,20786,18
3328322049,MIDDLE,Malzahar,10,0,3,122496,2167,20,6898,11163,15,TOP,Sett,3,4,3,86923,2081,12,18408,8806,13,BOTTOM,Braum,1,6,9,18340,853,38,15117,6297,11,BOTTOM,Lucian,9,2,3,87663,1946,11,11875,9924,13,JUNGLE,Warwick,3,3,7,167697,15679,35,23811,10409,14
3261108083,BOTTOM,Jhin,2,6,6,149243,4896,22,19391,11584,14,JUNGLE,Rammus,10,4,9,219268,14429,16,47239,14715,16,TOP,Volibear,3,4,5,118810,3229,23,28958,10270,15,BOTTOM,Zyra,1,7,6,61529,350,55,18975,7926,13,MIDDLE,Lucian,8,10,3,128998,1700,15,29126,12340,15
3272400583,MIDDLE,Velkoz,6,7,9,204557,4644,46,33570,13583,16,JUNGLE,Ivern,0,7,19,344846,15973,35,27702,10959,16,TOP,Darius,17,3,8,187628,18123,48,56285,17821,17,BOTTOM,Draven,6,8,10,230660,3081,31,29818,16228,16,BOTTOM,Janna,2,10,15,37731,15722,114,26029,9605,13
3271057642,JUNGLE,Vi,11,10,16,141214,10119,20,35211,12681,16,JUNGLE,Leblanc,17,3,8,95654,9379,18,20227,14118,16,BOTTOM,Nami,5,5,29,29405,20139,60,17934,11093,15,BOTTOM,Ashe,15,9,15,148230,6693,24,26610,15873,16,MIDDLE,Tryndamere,9,4,4,257817,17090,18,35137,15880,18
3442624744,BOTTOM,Lulu,4,4,14,12278,1135,57,10369,8341,12,MIDDLE,Veigar,6,2,5,94324,1846,28,12051,9914,15,JUNGLE,Zac,2,2,6,188370,31034,11,43769,10440,15,BOTTOM,Draven,9,4,9,199197,3194,22,24100,13620,14,TOP,Kennen,7,4,12,113345,2230,13,17290,11569,15
3439149776,MIDDLE,TwistedFate,4,5,7,104850,6080,19,21157,10193,14,TOP,Irelia,15,2,4,184351,13578,3,31098,17892,16,BOTTOM,Vayne,3,5,6,82405,2581,15,14462,9295,13,BOTTOM,Janna,1,6,19,13506,5498,48,12141,8208,13,JUNGLE,Volibear,4,7,7,158688,8107,29,29831,11183,14
3441533913,MIDDLE,Galio,6,4,14,123271,3787,21,22190,12117,16,TOP,Kled,11,1,7,131662,5444,15,25794,14125,16,BOTTOM,Bard,1,4,16,36121,13250,51,18005,8361,15,BOTTOM,MissFortune,5,4,6,161330,1801,27,12964,12654,15,JUNGLE,Sett,10,2,8,171152,16921,49,41477,13765,15
3254481093,BOTTOM,Zilean,0,11,15,68273,10949,69,24177,9191,16,MIDDLE,Yasuo,3,13,6,188927,2403,24,37209,12959,16,JUNGLE,Ekko,10,15,5,165339,15548,16,47120,14831,16,BOTTOM,Corki,7,9,8,190886,6960,36,31377,14875,17,TOP,Gnar,12,8,8,193360,14164,10,61360,15289,18
3067141455,JUNGLE,Kayn,12,11,6,155512,11410,21,36255,13617,15,BOTTOM,Sivir,3,10,8,208646,1819,25,23933,13196,16,MIDDLE,TwistedFate,4,10,7,87783,4370,18,33799,9820,14,TOP,Quinn,15,9,10,181351,4895,33,32383,17173,18,BOTTOM,Lux,2,6,13,47056,5702,51,15675,9500,15
3434876035,MIDDLE,Velkoz,5,1,6,86387,2610,16,8456,8573,13,BOTTOM,Jhin,4,3,13,83973,2126,9,8510,9150,12,BOTTOM,Leona,1,7,9,16124,229,28,17542,5320,8,JUNGLE,LeeSin,9,0,6,107587,5937,24,14940,10098,12,TOP,Illaoi,8,3,4,113158,3635,10,21751,9521,13
3439675331,BOTTOM,Leona,0,2,8,14866,1027,28,6842,6606,12,MIDDLE,Velkoz,9,5,5,116006,883,28,14162,11397,14,BOTTOM,Kaisa,9,1,6,151588,4664,10,8738,12247,14,JUNGLE,Olaf,7,3,11,137562,9041,18,21333,11352,14,TOP,Sett,4,1,6,143477,3779,32,21146,11103,15
3438405724,TOP,Renekton,14,4,16,180500,15967,22,40435,16718,17,BOTTOM,Pyke,3,7,10,29570,4337,33,20103,8496,14,BOTTOM,MissFortune,7,8,19,111526,3367,17,16624,10805,15,MIDDLE,Sylas,5,3,15,124928,12093,10,26286,11090,17,JUNGLE,Olaf,11,6,9,250782,19880,31,38336,15473,17
3430804877,MIDDLE,Quinn,6,11,6,79435,1336,15,26542,10208,14,JUNGLE,Nidalee,9,8,5,142743,13878,15,29603,11163,14,TOP,Darius,0,11,2,104118,3562,19,28165,8599,14,BOTTOM,Lux,5,4,12,68161,1213,27,13044,10186,13,BOTTOM,Jhin,6,5,3,233971,5206,18,16858,13611,15
3402866038,TOP,Aatrox,13,2,9,181802,18352,18,37797,13499,17,JUNGLE,Zac,6,3,7,145417,39736,27,36381,10505,14,BOTTOM,Lulu,3,8,13,21127,1704,45,17366,8008,13,BOTTOM,Vayne,10,7,8,122403,4268,23,21640,11844,14,MIDDLE,Ekko,12,3,8,140288,12972,27,28265,12910,16
3404829987,MIDDLE,Tryndamere,8,4,1,109188,5530,16,18497,10094,14,BOTTOM,MissFortune,2,6,6,38599,1366,9,10391,6599,10,JUNGLE,Khazix,1,5,3,75612,9727,7,20135,5949,10,TOP,Gnar,6,6,2,78826,1235,12,16437,9239,13,BOTTOM,Nautilus,1,9,3,12164,0,18,13290,4386,9
3394247684,BOTTOM,Alistar,0,3,6,20270,5777,33,10088,5383,10,TOP,Garen,8,0,2,123400,2969,18,13701,11005,14,JUNGLE,Jax,2,0,2,128313,7329,19,11313,7827,13,BOTTOM,Jhin,2,2,3,71818,1772,11,7585,7754,10,MIDDLE,Jayce,6,3,0,67940,2477,16,9409,8076,12
3270336056,TOP,Jayce,12,2,4,77498,3113,13,11304,10121,13,BOTTOM,Morgana,4,2,6,29651,1109,34,8519,6947,11,BOTTOM,Senna,1,5,10,47958,6538,7,13053,6947,11,MIDDLE,Yasuo,5,0,3,112940,1947,8,11064,8591,14,JUNGLE,LeeSin,8,2,5,100623,6164,11,18540,9401,12
3365153256,BOTTOM,Thresh,0,6,7,22637,1576,16,22308,5802,11,BOTTOM,Jhin,4,5,4,107192,3290,14,15912,10264,13,JUNGLE,Kayn,2,14,3,71378,11401,12,33514,6836,11,TOP,Nasus,2,5,6,69638,699,13,21218,7498,13,MIDDLE,Lux,8,6,2,102606,1774,21,15622,10048,14
3349074160,BOTTOM,Ashe,8,4,12,158531,4546,25,14917,13208,15,JUNGLE,Malphite,7,0,12,195062,7553,24,18479,13512,16,MIDDLE,Diana,12,4,10,191913,8076,17,25033,15027,17,BOTTOM,Blitzcrank,2,2,19,35852,2697,53,21961,9475,15,TOP,Gnar,10,4,10,111597,4827,19,28699,11793,16
3389121327,JUNGLE,Poppy,11,4,8,129576,11199,28,25384,12181,15,TOP,Darius,4,2,7,140345,6654,16,22568,11876,16,MIDDLE,Qiyana,8,2,6,117623,5447,14,13582,11470,15,BOTTOM,Lux,8,7,12,45127,788,8,13005,9903,14,BOTTOM,Caitlyn,11,5,11,150197,961,23,17654,13053,16
3402754656,BOTTOM,Leona,5,2,16,39457,4011,53,21285,9420,15,MIDDLE,Renekton,15,1,9,187816,15045,17,40748,14804,17,BOTTOM,Jhin,13,6,11,197356,4532,3,19629,14722,16,JUNGLE,LeeSin,8,5,12,123314,9944,30,26461,11236,15,TOP,Teemo,2,4,6,125866,3686,14,15475,9440,16
3319501570,JUNGLE,Amumu,5,6,12,172716,11252,30,36271,11742,16,JUNGLE,Nami,4,0,24,29914,23443,55,15354,10052,15,TOP,Kayle,8,3,10,146949,12380,33,23276,12635,17,BOTTOM,MissFortune,10,2,16,192037,1951,19,14244,14629,16,MIDDLE,Azir,9,5,3,129240,955,37,18992,11981,16
3406141238,MIDDLE,Brand,7,11,6,64724,548,10,19889,10000,13,BOTTOM,Leona,1,7,4,14674,108,21,20830,6274,11,JUNGLE,Zac,2,5,6,105676,21911,12,33402,8369,14,TOP,Galio,0,6,2,92367,755,13,18278,6558,13,BOTTOM,Jinx,5,7,3,142329,1846,0,14852,12748,13
3335173741,BOTTOM,Pyke,6,4,11,36017,4480,33,18461,11280,13,TOP,Vayne,8,8,3,154848,5757,12,29757,13570,16,JUNGLE,Teemo,8,9,8,99622,8549,12,26347,10014,13,MIDDLE,Anivia,2,5,7,169631,4816,13,25685,10286,16,BOTTOM,Ashe,6,8,16,122987,3722,23,23088,13375,15
3210548116,BOTTOM,Yuumi,1,7,14,22660,17188,26,13633,8210,14,BOTTOM,Caitlyn,9,7,4,195561,4035,19,29350,14840,15,JUNGLE,Zac,4,7,13,138504,31669,7,60529,10171,16,TOP,Kayle,5,10,5,156839,11269,18,33273,13154,17,MIDDLE,Annie,7,9,3,104271,19,11,18340,11142,16
2999467323,JUNGLE,Twitch,9,9,1,117753,7849,10,21359,11165,13,TOP,Irelia,0,7,4,88008,2336,10,18061,8110,13,MIDDLE,Xerath,0,4,4,95865,364,15,10491,7137,13,BOTTOM,Tristana,10,8,3,114865,1605,13,19992,11436,13,BOTTOM,MissFortune,0,6,10,38986,443,45,13982,7874,10
3335718285,BOTTOM,Ekko,4,8,12,93149,5575,56,35715,10105,14,TOP,Nocturne,8,9,14,187022,3223,11,26670,14858,17,BOTTOM,Caitlyn,8,7,11,174506,3641,27,22947,15669,16,MIDDLE,Kassadin,8,11,8,124569,9696,24,34958,12758,16,JUNGLE,Khazix,8,9,4,151739,12556,38,35985,11397,14
3394241136,TOP,Teemo,4,4,4,130909,4981,16,20366,12593,15,BOTTOM,Pyke,1,7,6,23515,2903,79,14741,7731,12,MIDDLE,Pantheon,8,9,4,93738,1140,20,17656,11270,13,JUNGLE,LeeSin,5,9,7,105812,5110,22,26207,9600,12,BOTTOM,Veigar,2,8,6,99528,2034,14,18232,8700,12
3435733039,BOTTOM,Bard,0,9,1,27242,4903,10,17372,4615,10,MIDDLE,Sylas,5,7,2,71897,5455,14,22135,8992,13,TOP,Jax,3,6,3,51928,889,10,16526,6801,12,JUNGLE,Udyr,2,10,0,84841,5252,13,21730,6967,11,BOTTOM,Jinx,1,7,3,75405,994,7,12443,6334,12
3434195322,MIDDLE,Ryze,3,8,4,89399,4047,12,23919,8906,13,JUNGLE,Graves,3,10,3,105726,4996,4,22567,8086,12,BOTTOM,Caitlyn,7,9,6,87912,2513,7,16399,9754,12,BOTTOM,Xerath,2,11,7,38930,0,31,14757,6605,11,TOP,Teemo,1,4,3,62836,895,12,8645,7136,12
3432810817,MIDDLE,Diana,17,7,8,169377,5781,20,28683,17321,17,JUNGLE,Jax,9,4,6,223119,11267,21,32276,16127,18,TOP,Ryze,2,6,16,220943,5470,33,29045,13632,18,BOTTOM,Caitlyn,4,5,9,213122,2667,36,16772,14301,16,BOTTOM,Bard,1,3,16,55355,14778,95,13586,9359,16
3409390880,MIDDLE,Zoe,13,1,10,110273,6463,30,15467,12256,15,BOTTOM,Senna,7,3,17,59375,8237,27,10044,10307,13,JUNGLE,Amumu,8,2,17,117794,8136,26,24348,11233,14,MIDDLE,Renekton,5,3,12,134620,6014,22,25154,11279,14,BOTTOM,Ezreal,5,4,6,120991,1366,10,11242,9956,14
3438505142,BOTTOM,Taric,0,4,3,16339,2061,30,12633,5116,10,BOTTOM,Caitlyn,1,3,2,90587,2019,11,9203,7584,11,MIDDLE,MasterYi,5,14,2,46154,2363,2,24002,6919,10,TOP,Singed,1,2,2,79563,1423,14,13093,6927,13,JUNGLE,LeeSin,5,5,2,104482,5836,24,20370,8547,12
3438571710,JUNGLE,Evelynn,6,5,7,133921,6483,27,22343,10063,14,BOTTOM,Kaisa,0,10,2,117673,1885,36,20319,9285,13,BOTTOM,Yuumi,2,2,21,7848,18989,18,4058,7407,14,TOP,Nasus,16,1,12,166654,2154,17,40601,16240,16,MIDDLE,Ahri,7,2,11,119525,6942,34,17578,11261,15
3395096483,MIDDLE,Ekko,13,5,6,272721,16954,13,41089,18992,18,TOP,DrMundo,9,7,6,105581,7695,22,34150,13236,15,BOTTOM,Thresh,2,9,7,28430,2012,52,21333,8721,12,BOTTOM,Jinx,2,8,8,148589,1797,22,18050,11066,14,JUNGLE,LeeSin,3,8,16,134362,9450,57,31970,11857,14
3399233306,BOTTOM,Jinx,3,11,10,104254,1515,15,20132,10048,13,MIDDLE,Jayce,10,9,8,165671,3281,22,32264,13965,16,BOTTOM,Leona,2,8,7,22994,785,56,23651,6706,12,MIDDLE,Leblanc,8,5,6,87268,900,15,13754,10404,14,JUNGLE,Amumu,7,4,8,129372,6995,13,27878,10484,14
3437199739,MIDDLE,Ziggs,6,4,19,382319,2266,29,23546,19198,18,TOP,Irelia,8,13,10,262725,11521,22,52012,17679,18,BOTTOM,Vayne,22,9,10,380829,8629,25,42432,24766,18,JUNGLE,Trundle,10,9,16,199833,32561,24,68199,16037,18,BOTTOM,Nami,5,8,29,32057,22432,102,20755,12799,18
3389102910,JUNGLE,Kaisa,2,9,2,35545,121,21,13889,5616,9,JUNGLE,Udyr,0,1,0,112855,8123,9,15733,6540,11,TOP,Janna,1,5,3,53770,1167,14,9435,6270,12,MIDDLE,Malzahar,0,5,3,98213,272,16,13286,7410,13,BOTTOM,Vayne,5,6,1,62578,1118,13,11344,9309,11
3418678889,MIDDLE,Fizz,4,2,1,40421,1003,4,7499,6941,11,JUNGLE,Evelynn,5,5,2,124153,7180,17,18399,8154,12,BOTTOM,Jhin,1,6,3,81886,1923,3,10325,7615,10,TOP,Tryndamere,3,3,3,91433,6566,13,17068,8981,13,BOTTOM,Thresh,1,4,5,16971,201,24,11138,5083,10
3438015111,TOP,Urgot,13,8,12,203909,11207,39,63681,17080,18,MIDDLE,Yasuo,13,10,10,233124,8684,21,49380,17828,18,BOTTOM,Veigar,9,6,11,243533,10104,45,33734,15794,18,BOTTOM,Soraka,1,5,26,30661,57365,83,20066,10022,16,JUNGLE,Poppy,4,6,14,211807,13728,46,50050,13733,18
2944833000,BOTTOM,MissFortune,8,11,8,236006,5306,44,34626,16701,18,TOP,Mordekaiser,9,8,6,235341,16905,48,28015,17340,18,JUNGLE,MonkeyKing,12,12,5,209610,11035,39,40464,17303,18,BOTTOM,Zyra,4,6,11,91328,4433,97,23191,13680,17,MIDDLE,Yasuo,4,8,7,215692,4414,24,28241,14488,18
3364791601,JUNGLE,Amumu,3,5,14,270346,10064,16,34242,14681,18,BOTTOM,Velkoz,7,8,20,95954,580,84,20462,12869,17,BOTTOM,Kaisa,7,8,10,153127,3977,21,21035,14048,16,JUNGLE,Darius,15,3,8,156224,8266,31,32422,15529,18,TOP,Morgana,19,5,17,183489,10367,44,27669,18628,18
3293209357,MIDDLE,Qiyana,8,8,5,133374,3340,16,24366,12536,16,TOP,Garen,11,5,3,213962,9522,27,38794,14904,18,BOTTOM,Heimerdinger,0,7,4,105256,3338,12,18404,7467,14,JUNGLE,Sylas,12,10,8,146904,18027,27,41331,13060,15,BOTTOM,Ezreal,2,5,2,110206,5992,22,19067,9423,14
3412753678,TOP,Teemo,4,10,5,91974,2414,10,21859,8612,14,JUNGLE,Fiddlesticks,3,8,6,129901,12737,30,29495,8478,13,BOTTOM,Alistar,5,5,8,23842,7403,32,18581,7620,12,BOTTOM,Jinx,4,10,6,79528,1535,11,18462,9074,12,MIDDLE,Talon,2,7,5,133909,5003,16,25157,9185,14
3131782517,JUNGLE,Hecarim,1,8,12,155679,14193,24,35370,10944,15,JUNGLE,Aatrox,15,5,3,209376,25228,17,45729,16489,17,BOTTOM,Yuumi,2,2,18,21725,16469,44,8331,9040,14,BOTTOM,Lucian,8,8,9,112318,1429,20,23503,12145,14,MIDDLE,Kassadin,12,4,7,118632,8759,12,28146,13252,16
3205588578,TOP,Mordekaiser,3,6,3,146454,7025,24,27349,10460,15,BOTTOM,Sivir,9,4,10,153703,6083,20,19137,13781,15,JUNGLE,Warwick,18,7,8,138392,18012,16,34161,15013,15,MIDDLE,Karma,11,1,15,90398,15046,16,27321,11629,16,BOTTOM,Senna,8,7,15,60174,9011,34,20836,11245,15
3168889217,BOTTOM,Ezreal,7,7,12,94808,787,25,16795,12136,13,MIDDLE,Zoe,16,4,8,142776,1612,13,12993,14459,16,BOTTOM,Thresh,3,4,19,31403,3692,27,17828,8831,14,JUNGLE,Elise,9,3,10,157186,8230,16,20731,12863,15,TOP,Fiora,0,5,6,112753,5798,13,28401,9973,14
2896679852,JUNGLE,Hecarim,9,4,7,213214,15621,27,33279,15642,17,BOTTOM,Pyke,7,7,9,35481,7537,53,21564,9939,13,BOTTOM,Karma,4,6,19,101727,572,25,16268,12581,15,TOP,Talon,10,9,2,161706,3105,26,26088,13816,16,MIDDLE,Malzahar,6,5,9,166719,1360,7,12927,13369,16
3277440768,BOTTOM,Zyra,7,11,11,101330,2107,59,27122,10731,15,BOTTOM,Senna,12,10,13,163515,11704,10,26770,13675,16,MIDDLE,Vladimir,6,9,8,176003,26213,18,35844,12256,16,TOP,Ornn,2,10,10,97267,274,4,28489,9276,15,JUNGLE,Nunu,5,8,17,186850,20786,28,49681,13225,16
3415231968,BOTTOM,Alistar,4,5,12,23516,10922,43,23877,9134,13,MIDDLE,Karma,6,1,8,127018,4123,16,14931,10735,16,TOP,Urgot,5,5,3,169591,2705,20,20539,11633,16,JUNGLE,Graves,7,1,3,238987,11074,20,19228,13575,16,BOTTOM,Ezreal,4,2,9,118133,1466,22,11894,11668,15
3434938181,TOP,Ahri,6,6,16,270611,8704,42,32844,19623,18,BOTTOM,Varus,9,2,12,556043,8522,48,28308,26580,18,MIDDLE,Maokai,6,9,12,254727,28110,35,69810,18546,18,JUNGLE,Graves,12,8,8,355463,12999,83,47106,22786,18,BOTTOM,Thresh,0,12,11,38666,2949,117,43675,12757,18
