gameId,b_summoner1_lane,b_summoner1_championId,b_summoner1_kills,b_summoner1_deaths,b_summoner1_assists,b_summoner1_totalDamageDealt,b_summoner1_totalHeal,b_summoner1_visionScore,b_summoner1_totalDamageTaken,b_summoner1_goldEarned,b_summoner1_champLevel,b_summoner2_lane,b_summoner2_championId,b_summoner2_kills,b_summoner2_deaths,b_summoner2_assists,b_summoner2_totalDamageDealt,b_summoner2_totalHeal,b_summoner2_visionScore,b_summoner2_totalDamageTaken,b_summoner2_goldEarned,b_summoner2_champLevel,b_summoner3_lane,b_summoner3_championId,b_summoner3_kills,b_summoner3_deaths,b_summoner3_assists,b_summoner3_totalDamageDealt,b_summoner3_totalHeal,b_summoner3_visionScore,b_summoner3_totalDamageTaken,b_summoner3_goldEarned,b_summoner3_champLevel,b_summoner4_lane,b_summoner4_championId,b_summoner4_kills,b_summoner4_deaths,b_summoner4_assists,b_summoner4_totalDamageDealt,b_summoner4_totalHeal,b_summoner4_visionScore,b_summoner4_totalDamageTaken,b_summoner4_goldEarned,b_summoner4_champLevel,b_summoner5_lane,b_summoner5_championId,b_summoner5_kills,b_summoner5_deaths,b_summoner5_assists,b_summoner5_totalDamageDealt,b_summoner5_totalHeal,b_summoner5_visionScore,b_summoner5_totalDamageTaken,b_summoner5_goldEarned,b_summoner5_champLevel
3369000761,BOTTOM,Swain,4,3,18,56724,7445,31,20651,9936,15,BOTTOM,MissFortune,9,4,11,128594,2676,16,12711,12347,15,JUNGLE,Evelynn,10,3,8,151942,12836,11,23934,12867,16,MIDDLE,Zed,11,6,9,160086,5563,17,23293,14973,17,TOP,Fiora,3,8,5,127378,5493,11,25903,10747,15
3419773577,BOTTOM,Sona,1,9,19,22740,17540,30,25244,9937,16,MIDDLE,Ryze,2,7,4,301263,7686,9,31163,14344,18,BOTTOM,Kaisa,9,7,6,162323,6321,22,27084,15425,16,TOP,Kayle,8,5,5,195191,12929,17,26735,16202,17,JUNGLE,Elise,9,11,6,191568,10123,11,44205,13998,16
3416719728,MIDDLE,Zed,12,7,3,148703,1735,31,19085,15087,16,BOTTOM,Blitzcrank,1,9,6,23769,111,35,18018,7109,12,JUNGLE,Shyvana,6,9,2,172042,10910,16,34222,11121,14,BOTTOM,Ashe,5,10,5,80381,1660,8,20498,9775,13,TOP,Quinn,3,8,5,136474,1188,31,24297,10835,16
3413112773,MIDDLE,Kayn,3,7,6,60677,4400,15,19389,7312,12,BOTTOM,Sivir,3,5,2,60307,788,9,11084,6239,10,MIDDLE,Katarina,7,8,3,74517,3562,9,16929,9387,12,JUNGLE,Evelynn,3,6,2,70377,3310,10,13262,6114,10,BOTTOM,Lulu,2,7,5,17675,6,18,11687,5684,10
3417918824,BOTTOM,Blitzcrank,4,5,16,27485,3093,62,23703,9432,15,TOP,Tryndamere,5,5,8,264778,16206,28,38341,15383,18,BOTTOM,Jhin,10,2,12,181328,5361,6,17525,14614,16,MIDDLE,Zed,9,3,4,237004,7333,35,21786,15710,18,JUNGLE,Fiddlesticks,7,4,6,194496,20198,47,30071,12605,15
3425444064,BOTTOM,Leona,0,5,19,27261,2717,52,17724,7431,12,BOTTOM,Ezreal,8,6,7,122529,2148,15,17593,11468,13,TOP,Aatrox,5,3,5,101338,10873,11,25950,10017,15,JUNGLE,Kayn,10,5,1,204566,15002,38,27994,12125,14,MIDDLE,Lux,4,2,6,79356,487,14,7278,8692,14
3431136721,BOTTOM,Alistar,0,6,11,24049,7593,46,22181,6842,14,JUNGLE,Ekko,10,6,6,187017,19137,30,39613,13731,16,MIDDLE,Ashe,3,6,9,124795,1860,17,17907,10749,15,MIDDLE,Yasuo,8,6,6,128429,3753,17,22840,12698,16,TOP,Chogath,5,9,6,156951,4793,13,41151,11196,16
3420068751,MIDDLE,Teemo,6,1,7,169434,5380,16,16443,13171,17,BOTTOM,Pyke,6,2,2,30766,6675,34,15725,10281,13,BOTTOM,Kaisa,1,3,3,93541,2915,21,11962,9577,13,JUNGLE,Khazix,9,4,8,153010,14612,37,26249,12969,14,MIDDLE,Talon,4,7,5,93710,5464,20,23206,9838,13
3410191691,BOTTOM,Tristana,6,10,21,123059,3028,26,23122,12081,15,BOTTOM,Nami,2,7,33,19251,18958,65,20439,9218,14,JUNGLE,Volibear,10,8,23,132303,5911,35,40816,12849,14,TOP,Lissandra,12,5,13,188165,1061,45,19367,14578,16,TOP,MonkeyKing,19,4,11,145927,6067,16,35102,16948,17
3419202056,TOP,Garen,7,2,7,121539,3271,17,17592,12081,13,JUNGLE,Evelynn,6,3,7,108369,7350,19,18267,9049,12,BOTTOM,Braum,3,4,18,31783,2780,35,18817,7674,12,BOTTOM,Sivir,5,3,16,113209,1779,20,11657,9861,13,MIDDLE,Morgana,11,2,10,93095,6330,13,14019,11796,14
3330418634,MIDDLE,Veigar,5,6,6,100403,2244,22,21471,8405,14,JUNGLE,Rengar,13,6,2,118371,8560,15,27173,11937,14,BOTTOM,Jhin,3,3,10,116249,3506,18,13968,9937,14,TOP,Darius,5,12,8,101178,4858,10,37519,10634,14,BOTTOM,Nami,3,3,15,22552,8711,24,13503,7912,12
3348346108,MIDDLE,Kassadin,12,1,9,54339,2597,12,12920,9637,13,BOTTOM,Sona,1,2,25,18853,5624,34,8809,6732,11,BOTTOM,Senna,4,1,14,56994,5004,24,7146,7875,12,TOP,Maokai,7,3,13,109316,8871,14,23471,10116,13,JUNGLE,Hecarim,6,4,16,96971,10463,15,22586,9515,13
3379119158,TOP,Vayne,14,1,3,122733,3688,26,21638,14241,16,BOTTOM,Ezreal,20,5,13,176505,3407,5,29462,16800,17,JUNGLE,Sylas,6,7,15,115520,13274,15,35305,10966,15,MIDDLE,Katarina,6,10,12,64998,2816,35,26341,10456,14,BOTTOM,Nami,3,5,34,48962,30963,32,18965,11109,15
3402895455,BOTTOM,Karma,0,8,6,26249,2212,31,15206,5969,11,BOTTOM,Sivir,2,7,8,87222,706,15,15819,7978,13,MIDDLE,Heimerdinger,4,8,2,122662,830,9,18109,9290,15,JUNGLE,Jax,5,12,3,97142,7747,16,27536,9007,12,TOP,Renekton,11,8,1,124748,6312,13,33431,13252,15
3258092048,JUNGLE,LeeSin,18,9,14,141689,11124,30,37776,15743,16,BOTTOM,Morgana,4,7,20,32800,8267,55,23109,10001,14,BOTTOM,Lucian,5,9,13,148435,3064,36,26450,12260,16,JUNGLE,Darius,12,7,19,138557,8894,18,48439,14781,17,MIDDLE,Senna,13,3,22,149527,18952,21,18690,17458,17
3284010047,BOTTOM,Lux,7,11,10,71754,872,30,18259,11443,14,JUNGLE,Tryndamere,11,11,4,173456,18787,17,42821,13247,15,MIDDLE,Pantheon,6,10,5,84367,3259,18,24197,9078,14,TOP,Gangplank,3,6,8,158207,2285,4,22179,10127,15,BOTTOM,Vayne,4,9,7,111184,3481,23,20812,9978,14
3435271734,MIDDLE,Katarina,11,8,12,170974,10803,11,29428,15886,17,BOTTOM,Ezreal,8,8,11,179880,5614,16,21737,15179,17,TOP,Malphite,14,4,11,193566,1596,36,16326,16118,18,BOTTOM,Blitzcrank,1,9,14,23984,1965,62,21801,8125,13,JUNGLE,MonkeyKing,8,5,17,161470,10702,24,30948,13924,16
3434093601,JUNGLE,Hecarim,4,8,9,173402,14640,26,38806,11661,15,BOTTOM,Ezreal,9,7,16,204281,4057,42,27049,14790,15,BOTTOM,Morgana,7,9,19,40507,7483,37,23539,11537,15,TOP,Irelia,11,9,10,210487,10760,33,42164,17465,17,MIDDLE,Yasuo,8,4,15,182775,8312,24,28341,14566,17
3415009857,BOTTOM,Karma,5,1,3,60071,686,13,9835,5944,12,JUNGLE,Ekko,0,5,1,43926,4278,10,13758,4311,7,BOTTOM,Sivir,1,3,4,55317,742,0,9769,5536,11,MIDDLE,Diana,3,5,1,64103,887,4,12313,5998,12,TOP,Rengar,2,10,0,58502,2189,8,21408,6144,11
3328224529,TOP,Garen,7,2,2,110691,2676,12,17303,11231,15,MIDDLE,Brand,2,0,8,101943,2847,13,9650,9640,14,BOTTOM,Ezreal,6,1,4,118400,1526,10,6948,10487,13,JUNGLE,Warwick,4,3,6,146858,19701,20,28724,10179,14,BOTTOM,Lulu,1,2,6,7856,691,36,7190,6434,11
3345618061,JUNGLE,MasterYi,2,5,1,173839,10679,9,25280,9733,15,TOP,MonkeyKing,8,2,1,133515,4333,12,16922,13458,17,MIDDLE,Xerath,5,3,7,117099,2370,20,12499,10875,15,BOTTOM,MissFortune,7,6,9,111907,3783,27,21202,12559,14,BOTTOM,Braum,3,1,12,18390,7279,46,16518,8674,13
3398464453,TOP,Garen,6,10,4,142833,2246,14,32327,13061,15,BOTTOM,Morgana,3,10,9,44029,3144,18,21534,9162,14,MIDDLE,Malzahar,2,3,7,146635,3155,17,12799,10518,15,JUNGLE,Graves,2,10,4,173608,7568,9,29155,9732,13,BOTTOM,Ezreal,3,3,5,85921,1044,7,10363,8707,13
3412123184,BOTTOM,Velkoz,8,3,13,51851,637,45,11651,9387,13,JUNGLE,Warwick,12,5,13,118250,16856,5,29808,11770,14,TOP,Teemo,7,4,9,118701,2688,1,13438,11945,15,MIDDLE,Akali,9,4,8,90421,6365,9,22301,10541,14,BOTTOM,Jhin,10,3,15,117314,5755,14,13257,12146,14
3298069427,MIDDLE,Corki,17,7,13,283240,7854,32,39098,21494,18,JUNGLE,Volibear,4,11,10,136046,9551,18,47484,12717,16,BOTTOM,Bard,5,7,25,109180,8262,70,29068,13895,18,MIDDLE,Jhin,9,10,14,214466,8394,16,32614,16575,18,TOP,Camille,6,16,12,148700,6410,28,46306,13408,17
3367469321,TOP,Jax,1,3,1,60591,1321,21,12050,7564,12,BOTTOM,Ezreal,7,3,7,101971,3225,13,12891,11589,13,MIDDLE,Malzahar,2,2,4,80397,393,6,7601,7454,13,JUNGLE,Zac,1,2,8,122898,22928,12,21816,7743,13,BOTTOM,Swain,9,4,5,49469,6758,42,18349,9408,11
3367905011,BOTTOM,Vayne,10,6,13,165790,2246,27,18319,13694,15,TOP,Sion,7,1,9,114874,1855,18,16183,10791,15,TOP,Vladimir,3,4,4,146319,21854,9,19211,10597,15,BOTTOM,Fiddlesticks,8,2,9,141308,19957,46,28332,11536,14,BOTTOM,Lulu,4,5,20,15642,1974,49,10987,8792,13
3406006116,JUNGLE,Karthus,10,7,9,175868,11310,18,26333,11599,15,BOTTOM,MissFortune,8,5,11,114758,3146,12,20005,12737,14,BOTTOM,Senna,8,2,9,47442,8671,33,10327,9752,13,TOP,Garen,4,2,5,127511,3201,13,19939,11381,15,MIDDLE,TwistedFate,7,4,5,113921,2515,22,15232,11360,14
3429427789,BOTTOM,Yuumi,3,0,9,5574,14809,7,4311,6914,13,TOP,Jax,14,4,4,131306,4691,19,25088,14829,16,MIDDLE,Velkoz,4,6,10,82548,735,19,15690,8711,14,BOTTOM,Lucian,6,2,6,120054,1815,18,20244,10165,13,JUNGLE,Graves,4,2,6,148728,7208,26,20639,9804,13
3438267571,TOP,Akali,19,6,9,225859,32610,33,56447,19455,18,MIDDLE,Yasuo,1,13,14,173530,8695,9,37517,12252,17,JUNGLE,Kayn,5,10,8,311949,20510,32,44829,15314,18,MIDDLE,Lulu,2,7,26,23122,4871,76,18666,11074,16,MIDDLE,Caitlyn,13,8,11,222840,5390,63,24716,17366,16
3431685081,MIDDLE,Syndra,4,4,6,114339,996,24,11421,10317,14,BOTTOM,MissFortune,6,5,6,131525,1809,16,18524,11846,13,BOTTOM,Alistar,1,4,10,22322,8289,60,14210,7668,13,JUNGLE,MasterYi,8,4,5,177105,14837,15,29580,12621,16,TOP,Jax,9,2,5,154174,7618,24,21773,13080,17
3435809257,BOTTOM,Lulu,0,1,1,12482,0,23,3973,4360,10,TOP,Renekton,1,7,0,98304,4794,8,21088,6495,12,MIDDLE,Diana,1,4,0,52791,1305,7,11105,5111,10,BOTTOM,Varus,1,1,0,78529,1007,15,5740,6870,10,JUNGLE,MasterYi,0,4,1,108441,5606,20,14703,6187,11
3438291779,BOTTOM,Jhin,3,8,8,69817,2047,13,15293,7635,11,JUNGLE,Graves,2,5,9,104348,4423,23,17117,7536,12,BOTTOM,Senna,9,8,6,27604,5812,33,15695,9761,11,MIDDLE,Vayne,4,11,4,68306,1128,13,21035,7428,12,TOP,Sylas,3,7,2,75477,6760,5,22532,7585,13
3434996557,JUNGLE,LeeSin,1,5,3,138404,7317,23,27732,9188,14,TOP,Illaoi,4,10,2,190281,7777,5,31552,11579,16,MIDDLE,Anivia,3,8,1,154702,3089,18,27634,11344,15,BOTTOM,Yuumi,0,6,13,19170,17264,19,10985,7405,14,BOTTOM,Ezreal,9,7,3,164154,1251,14,33097,12608,14
3386776563,MIDDLE,Talon,8,8,8,195242,4467,19,27635,14740,17,TOP,Kled,12,5,9,193847,5568,24,34751,16045,17,BOTTOM,Caitlyn,7,12,12,190923,5482,35,26330,15704,16,BOTTOM,Nautilus,4,7,18,35933,3944,83,26508,9808,15,JUNGLE,Zac,4,3,21,288620,79000,28,62482,15626,18
3435301186,BOTTOM,Senna,3,10,8,40203,5295,60,18887,8491,13,BOTTOM,Varus,3,5,5,120151,1335,19,13920,9978,14,TOP,Poppy,1,7,4,102961,1365,16,28424,9408,14,MIDDLE,Talon,8,9,5,153343,2499,11,25861,12290,15,JUNGLE,Elise,5,6,9,134576,7700,28,22638,9956,14
3432984794,MIDDLE,Zilean,4,3,8,59329,4106,9,5952,6816,12,BOTTOM,Thresh,2,1,9,13457,2094,30,9463,5489,10,JUNGLE,Rengar,12,3,4,121594,6403,23,19371,9618,12,TOP,Malphite,1,2,4,61547,1291,4,12208,6543,12,BOTTOM,Ezreal,5,1,8,65239,1187,18,7895,8217,11
3332506664,MIDDLE,Cassiopeia,5,9,3,92528,5497,27,25425,10226,14,BOTTOM,Jhin,4,10,6,129020,2000,15,17871,10146,13,TOP,Kled,2,10,5,75240,2635,1,33468,6861,12,BOTTOM,Morgana,3,14,3,29605,2617,15,24788,7361,11,JUNGLE,Volibear,3,3,4,100642,7071,11,23885,8562,13
3332334447,BOTTOM,Tristana,17,6,11,149630,4893,31,25377,15790,15,BOTTOM,Nami,4,8,22,24687,18107,64,17822,9168,13,TOP,Shen,8,6,22,178100,4987,23,28063,14096,17,JUNGLE,Volibear,9,3,26,159526,10583,28,31966,15625,16,MIDDLE,Zed,8,7,12,125166,1166,26,20058,11974,15
3365467539,BOTTOM,Jinx,8,10,9,116286,2822,13,26059,12094,15,MIDDLE,Zed,12,7,4,129929,2950,16,27950,13068,16,BOTTOM,Velkoz,10,12,11,75261,1372,66,23862,12256,15,JUNGLE,Rammus,1,9,4,150770,8801,18,35694,9390,13,TOP,Illaoi,4,6,3,170621,7607,11,31556,10898,16
3397383014,BOTTOM,Leona,1,4,11,19161,2019,46,15587,6577,11,MIDDLE,Kayle,7,6,7,115323,10610,18,21067,10124,14,BOTTOM,Vayne,7,3,9,86580,3212,18,13071,10701,14,JUNGLE,Nocturne,6,2,6,162689,12130,19,21756,11645,14,MIDDLE,Jax,5,3,5,85738,4105,23,18285,9661,14
3420975785,BOTTOM,Tristana,5,8,13,104981,2622,12,16934,10957,14,BOTTOM,Leona,1,15,20,21685,47,64,24072,7650,12,MIDDLE,Fizz,12,8,5,124956,6532,20,24779,13919,15,JUNGLE,Twitch,16,12,13,143064,4148,20,26193,15748,15,MIDDLE,Ornn,2,4,5,128914,743,18,21485,10808,15
3418878428,MIDDLE,Galio,5,5,5,88241,646,25,20749,8987,13,TOP,Darius,4,4,2,81057,3920,11,20485,8923,14,JUNGLE,Graves,2,4,5,153706,10478,12,23412,8503,13,BOTTOM,Senna,3,6,4,29550,6360,35,17069,7476,11,BOTTOM,Lucian,2,9,1,66723,3057,8,17180,6970,11
3437760283,BOTTOM,Lulu,1,5,14,25186,1995,33,10730,7469,12,BOTTOM,Ezreal,6,2,6,92664,1631,9,8950,9563,12,MIDDLE,Kled,8,2,9,115686,1968,23,21034,11412,15,JUNGLE,Ekko,7,4,5,124146,11092,8,24722,9169,13,TOP,Riven,7,5,3,102297,3021,13,17454,10809,15
2909968660,JUNGLE,LeeSin,17,5,9,157537,6776,20,27073,14629,15,MIDDLE,Yasuo,6,2,4,162744,1506,15,15596,11955,16,BOTTOM,MissFortune,7,4,8,105983,786,30,13082,11312,13,BOTTOM,Lux,5,4,15,38112,1734,27,13130,9038,13,TOP,Aatrox,5,4,9,113687,10302,23,23644,10639,15
3410734643,TOP,Camille,9,3,9,173897,4303,24,30240,14251,17,MIDDLE,Diana,7,4,10,133476,2469,26,19748,11561,16,BOTTOM,Soraka,2,5,11,38777,15160,62,13594,8904,13,BOTTOM,Ezreal,4,6,6,135553,1795,18,17409,10699,14,JUNGLE,RekSai,6,3,9,140452,16057,36,28279,11236,14
3054387730,BOTTOM,Ashe,5,6,11,95433,1752,28,13785,10017,13,MIDDLE,Nautilus,3,8,10,29668,1637,61,16718,7798,11,JUNGLE,Hecarim,1,5,9,148469,11431,25,26827,9430,13,BOTTOM,Irelia,13,3,6,178586,9506,14,29196,14829,15,MIDDLE,Swain,4,6,7,84471,7254,4,27386,9015,13
3429725684,BOTTOM,Pyke,5,6,5,31537,4464,51,18961,9945,12,JUNGLE,RekSai,3,7,9,141011,13429,9,30531,10195,14,MIDDLE,Fizz,5,5,4,97394,3796,21,22232,9715,14,BOTTOM,Ezreal,6,6,7,131727,1720,15,18196,12372,14,TOP,Darius,2,8,3,103982,5199,9,30614,9063,15
3429403315,MIDDLE,Xerath,6,7,3,100374,3,10,14839,9545,14,JUNGLE,Graves,2,5,1,154253,7151,25,26053,9289,13,BOTTOM,Lucian,6,4,6,152038,2837,20,21487,12333,14,BOTTOM,Soraka,4,6,7,22784,17462,47,14197,7894,12,TOP,Darius,2,5,1,80310,4040,21,27109,8393,13
3433175277,BOTTOM,Leona,1,12,8,19563,1295,82,25384,7963,13,BOTTOM,Lucian,7,5,3,171843,4293,43,18062,14029,15,MIDDLE,Xerath,10,5,6,182316,560,17,15067,14684,17,JUNGLE,Graves,2,3,2,256465,9961,28,25057,12334,17,TOP,Aatrox,4,6,3,162171,16673,28,39520,13059,17
3430434979,JUNGLE,Amumu,4,4,14,161183,10103,24,29683,10590,14,TOP,Ryze,12,1,7,162578,9103,17,18876,13370,16,BOTTOM,Maokai,5,4,19,32365,6367,43,19173,9235,13,MIDDLE,Tryndamere,2,1,2,194309,9603,22,24697,11923,15,BOTTOM,Vayne,10,6,12,114621,4001,17,19132,12633,14
3362160379,BOTTOM,Zyra,7,2,12,59950,1919,76,11470,10715,14,BOTTOM,Varus,4,7,12,91083,2356,16,11511,10085,14,MIDDLE,Kassadin,3,0,17,72900,7687,15,17055,9025,14,TOP,Fiora,9,2,8,185934,14709,27,25355,14866,17,JUNGLE,Ekko,11,4,7,175351,12160,19,28704,13351,15
3382943131,BOTTOM,MissFortune,13,8,10,364062,4510,28,28215,21932,18,BOTTOM,Nautilus,2,7,21,50641,4205,79,30985,11286,17,TOP,Nasus,8,6,4,317799,1869,47,59664,19222,18,MIDDLE,Veigar,9,15,10,129764,5333,35,41706,14349,16,JUNGLE,Nocturne,11,14,6,174500,10568,53,42425,16133,17
3408232195,JUNGLE,Ekko,7,1,4,189141,14378,20,22335,11639,15,TOP,Darius,8,0,6,132389,6888,24,19606,13745,15,BOTTOM,Ashe,6,2,6,101616,1445,18,5535,10063,13,BOTTOM,Blitzcrank,1,4,13,17001,1009,49,12608,6779,12,MIDDLE,Veigar,9,2,11,130278,5036,10,13824,12067,15
3390266009,MIDDLE,TwistedFate,4,0,13,139912,1629,39,12404,10685,14,TOP,Renekton,10,0,9,169915,9921,30,28526,14182,16,JUNGLE,XinZhao,8,5,8,162512,14288,15,29896,11409,15,BOTTOM,Kaisa,10,2,8,155608,5032,18,15015,11871,13,BOTTOM,Nautilus,6,1,13,46074,1148,42,9719,8662,13
3391717466,BOTTOM,Zyra,0,7,3,17846,0,35,8297,4961,9,TOP,Renekton,4,0,1,89506,3274,12,11818,9203,13,TOP,MonkeyKing,1,5,0,86535,148,14,12908,7311,12,BOTTOM,Ezreal,0,3,1,72972,0,4,9510,6448,11,JUNGLE,Warwick,3,2,0,102602,11191,14,16326,7620,11
3435864460,JUNGLE,Zac,7,4,8,199478,40495,20,49908,12547,15,TOP,Aatrox,9,11,2,113433,9245,16,36453,12038,15,MIDDLE,Kayle,2,5,8,144402,10121,12,25739,10671,15,BOTTOM,Draven,4,10,4,127872,1964,30,26969,10787,14,BOTTOM,Lulu,1,4,15,14798,5608,57,13282,8035,13
3284268261,MIDDLE,Veigar,17,12,12,358007,773,21,34301,21169,18,BOTTOM,Aphelios,12,11,16,361645,7584,38,31026,19468,18,TOP,Sona,11,19,20,123164,19471,55,39455,15959,17,JUNGLE,Khazix,9,15,10,226498,20466,33,54452,15214,18,BOTTOM,Blitzcrank,6,7,27,58641,6178,22,37661,12416,18
3290073731,MIDDLE,Yasuo,9,6,5,112798,3627,10,15476,10996,13,BOTTOM,Blitzcrank,0,2,10,14257,554,29,8262,5210,10,BOTTOM,Ezreal,8,2,3,60428,1274,6,5858,8984,11,JUNGLE,Udyr,2,3,5,134566,8813,19,17152,8742,12,TOP,Malphite,2,3,5,72137,1157,11,9281,7561,13
3292576379,JUNGLE,Ekko,2,4,1,83039,7950,13,18799,6554,11,BOTTOM,Bard,3,4,1,22988,1129,15,10053,5899,10,BOTTOM,Caitlyn,1,8,2,63710,1167,3,12570,6311,10,TOP,Riven,0,2,0,49532,248,5,7914,5118,10,MIDDLE,Zed,3,8,1,52396,1399,8,14235,6102,11
3377989124,BOTTOM,Ashe,4,9,3,83198,636,10,14926,8646,12,MIDDLE,Velkoz,4,2,0,94597,162,5,8933,8754,14,TOP,Garen,2,5,1,112598,1971,8,23265,8606,14,BOTTOM,Lux,0,6,4,26109,462,35,9122,5332,10,JUNGLE,Tryndamere,0,6,3,146966,12216,13,27016,8333,13
3439049324,JUNGLE,MonkeyKing,9,6,16,229423,9460,26,32739,15528,18,TOP,Irelia,4,4,8,160546,4832,33,20890,13541,17,BOTTOM,MissFortune,14,3,16,246766,2970,35,16946,17962,17,BOTTOM,Nautilus,4,4,22,31022,2143,63,14937,10347,15,MIDDLE,Katarina,10,4,16,140946,13513,32,28730,14247,17
3417737999,BOTTOM,Nami,0,0,4,18956,4901,24,4850,6018,10,MIDDLE,Xerath,7,0,3,131734,1051,9,5449,10440,15,JUNGLE,Vi,6,0,3,144329,7470,22,13494,9496,14,BOTTOM,MissFortune,7,1,1,82570,1190,17,8056,8865,11,TOP,Maokai,4,0,4,92810,8492,9,15747,8934,14
3419293265,BOTTOM,Leona,0,7,12,19063,1452,33,15212,5904,11,TOP,Nasus,4,4,2,71065,400,6,19906,7901,13,JUNGLE,Warwick,3,5,1,134439,18076,14,32037,8397,13,BOTTOM,Vayne,9,6,6,58173,2442,17,15601,11017,12,MIDDLE,Morgana,6,4,7,88597,3945,11,14527,9201,13
3416354309,MIDDLE,Cassiopeia,6,6,3,116991,6006,33,22715,11053,15,BOTTOM,Tristana,10,8,5,206652,2607,28,26999,15288,15,BOTTOM,Nami,0,10,18,21034,17286,64,19975,8577,14,JUNGLE,Sett,10,8,8,146157,4896,19,43056,13399,15,JUNGLE,RekSai,4,9,12,187370,14873,20,41780,12450,15
3430258349,JUNGLE,Ashe,5,11,5,170745,1064,32,37242,13419,17,BOTTOM,Taric,1,8,21,39896,15123,101,41706,10405,16,MIDDLE,Cassiopeia,11,7,9,170615,14148,26,37272,15049,18,JUNGLE,Kayn,7,14,9,158466,19173,7,56063,12725,16,BOTTOM,Draven,10,6,6,167455,2058,21,20840,15897,16
3435951199,TOP,Vladimir,8,8,5,141460,21667,3,31870,10886,16,JUNGLE,Trundle,2,8,12,97698,12978,12,40370,8829,13,BOTTOM,Lucian,4,8,2,116939,1795,12,21678,8811,13,BOTTOM,Yuumi,1,3,10,10711,16091,4,8087,6178,12,MIDDLE,Fizz,8,6,5,85039,3129,12,21147,10970,14
3437046933,TOP,Vladimir,6,7,5,80834,11122,6,23968,9994,15,BOTTOM,Lucian,6,6,10,99228,2534,15,17859,11922,13,BOTTOM,Brand,9,9,11,73379,0,54,20797,11425,14,MIDDLE,Riven,9,4,7,137264,6109,32,19379,14259,15,JUNGLE,Kindred,5,8,10,156586,13309,30,29386,11200,14
3438628592,MIDDLE,Chogath,11,10,7,179287,5823,22,37593,14701,17,TOP,Nasus,2,8,7,175958,1795,10,45383,10874,16,BOTTOM,Lucian,9,7,8,115969,2913,15,20834,14465,14,BOTTOM,Blitzcrank,1,7,10,29007,1857,63,20758,8241,13,JUNGLE,Khazix,7,10,9,136098,12961,18,31320,11445,14
3426273671,JUNGLE,Kayn,5,6,6,117605,10043,12,22839,9007,12,TOP,MonkeyKing,5,3,5,100735,3213,7,15360,10452,14,MIDDLE,Morgana,5,2,7,96277,2678,27,11064,9493,14,BOTTOM,Nautilus,1,6,19,32856,692,41,16660,7600,13,TOP,Tristana,18,6,3,100324,2358,19,13081,13203,13
3428044065,MIDDLE,Talon,3,6,0,84479,1141,14,15561,7224,12,JUNGLE,MonkeyKing,3,4,2,62011,2206,9,14185,7917,14,BOTTOM,Swain,0,4,1,20404,1207,31,10190,4472,10,JUNGLE,Graves,0,5,0,105950,5026,14,15080,6085,10,BOTTOM,Vayne,1,3,0,61293,1702,6,12564,6239,12
3430645913,TOP,Fizz,4,12,8,107661,5183,19,31860,11456,16,TOP,MonkeyKing,14,9,4,193410,14271,20,49029,17936,18,BOTTOM,Caitlyn,9,5,5,271402,4534,13,27025,15859,18,JUNGLE,JarvanIV,4,11,13,145659,7186,25,30592,11846,15,BOTTOM,Thresh,3,4,15,86293,3118,36,29216,11134,16
3372449253,TOP,Yorick,3,1,1,98110,2209,18,8852,8440,13,JUNGLE,Sett,6,0,3,123767,6367,17,17538,9445,13,MIDDLE,Lux,3,3,4,69179,0,8,8267,6415,12,BOTTOM,Braum,1,4,9,16891,161,24,14427,6101,9,BOTTOM,Jinx,15,4,3,94069,2066,1,10975,10902,12
3389597098,TOP,Irelia,3,8,4,139123,4202,17,26566,10667,15,JUNGLE,Zac,1,3,7,188524,41738,26,45785,10375,15,BOTTOM,Kaisa,3,3,1,170479,3502,13,14894,11395,14,BOTTOM,Leona,6,3,4,38510,1773,51,17305,8672,14,MIDDLE,Ezreal,1,8,4,103991,2748,4,22516,8823,15
3416210221,BOTTOM,Morgana,5,12,21,54364,5252,101,31995,12778,17,JUNGLE,Vi,10,10,9,258461,12170,42,43413,17573,18,BOTTOM,Ashe,14,6,15,396436,5362,46,29789,24411,18,MIDDLE,Malphite,14,5,13,122421,1199,36,25720,16066,18,TOP,Singed,4,10,16,294255,15434,36,60678,17405,18
3440200323,BOTTOM,Soraka,1,3,9,8363,14707,63,9356,6624,11,MIDDLE,Garen,4,3,5,140214,1567,17,29754,11469,16,BOTTOM,Sivir,3,6,7,132606,1696,27,20438,10069,14,TOP,Gangplank,6,8,2,215963,4302,15,22218,13311,15,JUNGLE,Rengar,2,8,8,159646,13323,17,32631,10348,13
3440522788,TOP,Fiora,5,9,2,139617,4275,23,23884,12197,15,JUNGLE,Olaf,3,3,8,183621,13313,29,27852,10570,14,BOTTOM,Swain,4,8,9,29601,3155,29,20150,7844,11,MIDDLE,AurelionSol,3,5,10,110082,2271,11,17052,10517,14,BOTTOM,Jinx,3,6,3,127385,2391,27,13421,9706,12
3433757512,TOP,Fiora,1,6,9,145323,12195,19,28869,11763,15,BOTTOM,MissFortune,3,5,20,110036,800,10,10577,10494,14,BOTTOM,Leona,2,6,22,24277,857,48,16518,8479,14,JUNGLE,Graves,22,4,10,187532,8958,14,22742,17547,16,MIDDLE,Diana,13,4,14,123529,6058,18,18629,13738,15
